From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872066,115718.7,5632,18,201909-18T07:52:00,12540,2019-09-18T07:52:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872306,114600.8,5484,18,201909-18T07:56:00,12840,2019-09-18T07:56:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872413,110959,6049,18,201909-18T08:00:00,13200,2019-09-18T08:00:00,13200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872520,110705.8,5993,18,201909-18T08:07:00,13500,2019-09-18T08:07:00,13500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872553,113645.4,6221,18,201909-18T08:11:00,13740,2019-09-18T08:11:00,13740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872579,115826.1,6457,28,201909-18T12:07:00,13560,2019-09-18T08:16:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872587,117046.6,6131,28,201909-18T12:04:00,13200,2019-09-18T08:20:00,14280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872611,117004.2,6930,28,201909-18T12:00:00,13080,2019-09-18T08:25:00,14460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873007,112426.3,5062,15,201909-18T12:09:00,13620,2019-09-18T08:32:00,14880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873122,104615.8,4711,15,201909-18T08:42:00,15780,2019-09-18T08:42:00,15780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873239,108123.8,4561,15,201909-18T08:36:00,15360,2019-09-18T08:36:00,15360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873312,113070.8,3121,12,201909-18T12:06:00,13380,2019-09-18T18:04:00,20460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873320,114939.4,4811,15,201909-18T12:03:00,13200,2019-09-18T08:27:00,14640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873379,116201.1,3195,12,201909-18T12:00:00,13020,2019-09-18T17:58:00,20100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008873387,115645.3,4397,15,201909-18T11:57:00,12840,2019-09-18T08:23:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874005,109888.1,6563,27,201909-18T19:37:00,11640,2019-09-18T18:37:00,15240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874054,113007.3,5528,15,201909-18T09:56:00,12840,2019-09-18T07:57:00,12900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874559,108425.1,5758,15,201909-18T09:50:00,12360,2019-09-18T07:51:00,12420
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874567,108428.1,5911,15,201909-18T09:47:00,12240,2019-09-18T07:48:00,12300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874583,106292.6,5836,15,201909-18T09:43:00,12060,2019-09-18T07:44:00,12120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874609,104758.1,7685,21,201909-18T07:28:00,11040,2019-09-18T19:29:00,11160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874716,103933.7,6603,21,201909-18T19:25:00,10980,2019-09-18T18:25:00,14580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008875002,105197.1,4505,15,201909-18T08:50:00,16380,2019-09-18T12:51:00,16440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008875127,107867.2,4424,15,201909-18T09:09:00,17580,2019-09-18T09:09:00,17580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008879004,136158.1,996,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881000,150804.2,8769,10,201909-18T14:03:00,13320,2019-09-18T20:09:00,13680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881125,154191.2,4766,5,201909-18T14:11:00,13740,2019-09-18T08:25:00,14520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881158,156005,4559,5,201909-18T14:06:00,13500,2019-09-18T08:21:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881166,155165.7,8689,10,201909-18T13:55:00,12720,2019-09-18T20:01:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881174,151872.5,3689,8,201909-18T08:47:00,15900,2019-09-18T08:47:00,15900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881190,156597.9,5399,24,201909-18T12:08:00,13620,2019-09-18T08:40:00,15480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881315,150345.9,4405,7,201909-18T12:22:00,14400,2019-09-18T17:00:00,16680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881406,146751.5,4668,17,201909-18T12:26:00,14640,2019-09-18T08:58:00,16560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881430,143205,4790,17,201909-18T12:30:00,14880,2019-09-18T09:02:00,16800
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881455,140536.7,4773,17,201909-18T12:34:00,15060,2019-09-18T09:06:00,16980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881463,138785.3,5357,17,201909-18T12:37:00,15240,2019-09-18T09:09:00,17160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881505,150724.8,4600,13,201909-18T14:22:00,14580,2019-09-18T08:32:00,15120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881562,151483.4,4522,13,201909-18T14:18:00,14100,2019-09-18T08:29:00,14760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881570,152157,3841,13,201909-18T14:10:00,13860,2019-09-18T08:22:00,14580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882107,135259.4,6562,18,201909-18T10:10:00,13680,2019-09-18T08:08:00,13860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882206,134121.3,7722,18,201909-18T07:59:00,13020,2019-09-18T07:59:00,13020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882230,130045.1,4139,30,201909-18T08:12:00,13740,2019-09-18T08:12:00,13740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882248,128618.3,4256,30,201909-18T08:09:00,13560,2019-09-18T08:09:00,13560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882339,131730.7,4515,16,201909-18T08:27:00,14880,2019-09-18T08:27:00,14880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882362,133801.6,4718,16,201909-18T08:34:00,15180,2019-09-18T08:34:00,15180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882701,132478,5147,49,201909-18T08:05:00,13380,2019-09-18T08:29:00,15060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883006,142661.4,9650,9,201909-18T13:31:00,11580,2019-09-18T19:43:00,12120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883022,142135.9,6497,28,201909-18T13:27:00,11100,2019-09-18T07:59:00,13020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883113,146050.5,8053,10,201909-18T13:43:00,12120,2019-09-18T19:50:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883121,148830.3,3807,8,201909-18T08:42:00,15660,2019-09-18T08:42:00,15660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883212,139733.5,6523,16,201909-18T13:51:00,12600,2019-09-18T07:57:00,13020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883220,137766.6,3897,11,201909-18T13:57:00,12840,2019-09-18T08:29:00,14760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883238,134492.8,3818,11,201909-18T14:00:00,13080,2019-09-18T08:32:00,15000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883311,152502.9,9072,27,201909-18T07:24:00,11280,2019-09-18T12:09:00,21180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883436,158241,7734,27,201909-18T07:35:00,11700,2019-09-18T12:21:00,21720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883808,142125.9,8044,17,201909-18T13:23:00,10800,2019-09-18T07:43:00,11940
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884004,158979.2,7557,6,201909-18T08:25:00,14520,2019-09-18T08:25:00,14520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884319,160439.3,3598,5,201909-18T08:33:00,15000,2019-09-18T08:33:00,15000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884327,162344.9,3684,5,201909-18T08:36:00,15180,2019-09-18T08:36:00,15180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884335,167600.6,3719,5,201909-18T08:42:00,15600,2019-09-18T08:42:00,15600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884350,163786.5,4130,5,201909-18T08:39:00,15360,2019-09-18T08:39:00,15360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884541,156635.8,7371,6,201909-18T08:21:00,14280,2019-09-18T08:21:00,14280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884566,154698.5,7416,6,201909-18T08:14:00,14040,2019-09-18T08:14:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884632,166134.3,2452,11,201909-18T08:32:00,15120,2019-09-18T14:38:00,15480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884640,168333.9,2619,11,201909-18T08:38:00,15300,2019-09-18T14:44:00,15660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884715,171152.7,6285,35,201909-18T08:37:00,15360,2019-09-18T11:10:00,17160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884855,176423.5,6476,35,201909-18T08:33:00,15000,2019-09-18T11:13:00,17520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884889,181356.3,2412,11,201909-18T08:51:00,16200,2019-09-18T14:57:00,16560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885001,192583.1,7842,24,201909-18T08:03:00,13800,2019-09-18T12:49:00,23820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885068,195946.4,6159,36,201909-18T14:21:00,14340,2019-09-18T08:53:00,16260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885522,187624.8,6582,35,201909-18T08:21:00,14460,2019-09-18T11:24:00,18060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885530,183994,2687,11,201909-18T08:56:00,16440,2019-09-18T15:02:00,16800
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885704,208082.4,6427,28,201909-18T14:13:00,14280,2019-09-18T09:06:00,17100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885753,205980.9,7302,30,201909-18T14:25:00,14820,2019-09-18T08:58:00,16740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886009,167371.9,9485,27,201909-18T07:42:00,12300,2019-09-18T12:29:00,22320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886041,165407.8,6856,27,201909-18T08:00:00,13080,2019-09-18T08:53:00,16200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886058,162644.3,7398,27,201909-18T08:04:00,13260,2019-09-18T08:51:00,16020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886066,161190.2,6434,27,201909-18T08:07:00,13380,2019-09-18T08:48:00,15900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886074,159437.9,6633,27,201909-18T08:09:00,13500,2019-09-18T08:44:00,15660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886348,177279.6,8844,24,201909-18T07:53:00,12960,2019-09-18T12:40:00,22920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886504,166802.4,7178,32,201909-18T08:12:00,13680,2019-09-18T09:12:00,17280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886546,167019.2,7183,32,201909-18T08:15:00,13920,2019-09-18T09:15:00,17520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886553,166508.4,7402,32,201909-18T08:09:00,13560,2019-09-18T09:09:00,17160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886561,166601.8,7127,32,201909-18T08:05:00,13380,2019-09-18T09:05:00,16980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886587,167566.1,7493,32,201909-18T08:00:00,13140,2019-09-18T09:00:00,16740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008889011,209591.7,1090,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008889045,201783.3,1054,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891009,229821.1,12317,7,201909-18T07:57:00,12960,2019-09-18T13:59:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891033,232180.2,5133,8,201909-18T08:36:00,15240,2019-09-18T08:36:00,15240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891116,224964.5,7688,7,201909-18T10:15:00,14040,2019-09-18T08:16:00,14100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891124,219135.8,7075,7,201909-18T10:11:00,13740,2019-09-18T08:12:00,13800
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891132,214564.6,6188,7,201909-18T10:07:00,13500,2019-09-18T08:08:00,13560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891140,210014.2,9811,7,201909-18T10:03:00,13200,2019-09-18T08:04:00,13260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891157,207157,6661,7,201909-18T09:59:00,13020,2019-09-18T08:00:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891165,203609.2,6704,7,201909-18T09:55:00,12780,2019-09-18T07:56:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891173,239545.4,1088,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891264,229214.4,7982,8,201909-18T08:14:00,14220,2019-09-18T17:29:00,18540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891314,229681.2,8412,8,201909-18T08:24:00,14640,2019-09-18T17:24:00,18120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891405,241399.5,4438,41,201909-18T12:31:00,15240,2019-09-18T08:58:00,16860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891553,238646.4,4113,8,201909-18T08:48:00,16140,2019-09-18T08:48:00,16140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891611,237652.5,1057,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891629,236781.7,4430,8,201909-18T08:40:00,15720,2019-09-18T08:40:00,15720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891645,236556.9,5400,26,201909-18T08:36:00,15720,2019-09-18T08:36:00,15720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891652,235409.8,5672,26,201909-18T08:48:00,15900,2019-09-18T08:48:00,15900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891660,234273.6,5188,26,201909-18T08:51:00,16080,2019-09-18T08:51:00,16080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891702,249180.7,8685,7,201909-18T08:04:00,13920,2019-09-18T14:06:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892007,191009.5,11215,7,201909-18T13:05:00,11340,2019-09-18T19:07:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892031,194985.1,7112,7,201909-18T07:45:00,12240,2019-09-18T19:46:00,12300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892056,200659.8,6597,7,201909-18T09:50:00,12480,2019-09-18T07:50:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892080,192458.2,7799,16,201909-18T17:52:00,12720,2019-09-18T13:09:00,17400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892106,198589.1,7895,16,201909-18T13:46:00,12240,2019-09-18T13:17:00,17760
